"lead_id","org_id","lead_source","campaign_id","lead_created_date","converted_flag","converted_member_id","conversion_date"
26519,56,"Email Campaign",184,2023-11-29 01:08:15,1,19084,2024-02-21 01:08:15
26520,2107,"Paid Ads",582,2022-02-14 17:21:03,0,NA,NA
26521,3768,"Website",436,2023-03-11 05:56:32,0,NA,NA
26522,4279,"Website",51,2019-07-05 07:14:46,0,NA,NA
26523,3635,"Website",82,2019-09-14 05:19:58,0,NA,NA
26524,903,"Referral",135,2017-07-30 15:18:45,0,NA,NA
26525,2580,"Email Campaign",366,2023-03-25 13:13:45,0,NA,NA
26526,3727,"Email Campaign",248,2019-09-12 22:43:03,0,NA,NA
26527,1409,"Paid Ads",341,2020-11-01 19:21:53,1,28849,2021-01-24 19:21:53
26528,2825,"Referral",124,2024-06-23 17:49:56,1,11552,2024-09-17 17:49:56
26529,4591,"Website",448,2017-03-13 19:01:20,0,NA,NA
26530,612,"Email Campaign",516,2024-04-03 21:59:53,0,NA,NA
26531,2688,"Website",545,2022-11-22 07:10:16,0,NA,NA
26532,4005,"Website",271,2022-03-21 23:32:01,0,NA,NA
26533,4251,"Social Media",431,2018-01-11 20:47:08,1,19920,2018-03-07 20:47:08
26534,1747,"Website",382,2023-01-20 01:16:22,1,27975,2023-02-20 01:16:22
26535,6,"Website",61,2022-05-10 16:32:38,0,NA,NA
26536,3222,"Website",240,2022-07-21 20:29:33,0,NA,NA
26537,727,"Website",46,2023-11-16 06:56:11,0,NA,NA
26538,1389,"Website",575,2018-07-24 11:39:43,1,6313,2018-09-05 11:39:43
26539,4735,"Social Media",235,2020-02-26 11:18:43,0,NA,NA
26540,342,"Social Media",564,2021-01-16 23:17:25,0,NA,NA
26541,4289,"Website",58,2021-06-06 16:04:33,0,NA,NA
26542,767,"Webinar",31,2017-01-05 20:48:01,0,NA,NA
26543,4312,"Email Campaign",399,2018-03-18 00:03:20,1,5066,2018-05-13 00:03:20
26544,4528,"Website",196,2024-05-02 10:16:28,0,NA,NA
26545,1676,"Email Campaign",466,2019-02-06 08:15:28,0,NA,NA
26546,1527,"Email Campaign",291,2024-12-23 04:16:53,0,NA,NA
26547,3233,"Email Campaign",349,2020-02-12 11:52:32,1,29073,2020-05-06 11:52:32
26548,4707,"Website",469,2023-08-18 18:02:50,1,15602,2023-10-18 18:02:50
26549,330,"Email Campaign",530,2022-05-01 00:25:30,1,9817,2022-06-10 00:25:30
26550,390,"Email Campaign",69,2017-07-10 21:20:21,0,NA,NA
26551,243,"Conference Booth",47,2020-03-03 19:32:19,1,22492,2020-04-15 19:32:19
26552,3235,"Website",424,2017-04-28 04:48:20,0,NA,NA
26553,4988,"Paid Ads",96,2019-06-18 12:48:19,0,NA,NA
26554,3925,"Email Campaign",52,2021-09-19 01:30:44,0,NA,NA
26555,4582,"Email Campaign",39,2018-12-31 01:02:42,0,NA,NA
26556,1762,"Webinar",341,2021-05-07 15:19:54,0,NA,NA
26557,4528,"Email Campaign",69,2022-12-16 15:53:14,1,12234,2023-01-07 15:53:14
26558,3558,"Website",164,2021-03-12 01:48:37,0,NA,NA
26559,4967,"Website",217,2024-06-01 09:41:52,0,NA,NA
26560,767,"Webinar",198,2019-06-06 07:00:33,0,NA,NA
26561,4664,"Paid Ads",544,2023-07-19 23:41:09,0,NA,NA
26562,3689,"Paid Ads",186,2019-12-22 12:09:15,0,NA,NA
26563,4416,"Email Campaign",488,2017-09-16 18:38:32,0,NA,NA
26564,2399,"Conference Booth",52,2018-12-17 17:49:24,1,9166,2019-02-03 17:49:24
26565,2049,"Website",404,2018-10-23 14:45:01,0,NA,NA
26566,3813,"Paid Ads",511,2024-10-28 16:42:57,1,72,2024-12-12 16:42:57
26567,1350,"Paid Ads",242,2020-08-04 07:43:16,1,15304,2020-09-03 07:43:16
26568,3059,"Referral",428,2022-11-07 21:32:53,0,NA,NA
26569,2036,"Social Media",468,2023-07-17 12:37:47,0,NA,NA
26570,1588,"Paid Ads",360,2020-04-05 16:34:09,0,NA,NA
26571,1561,"Paid Ads",393,2024-09-02 00:35:26,0,NA,NA
26572,2777,"Email Campaign",384,2023-04-14 02:43:57,1,17384,2023-05-05 02:43:57
26573,1707,"Email Campaign",109,2024-04-05 16:04:26,1,18062,2024-05-19 16:04:26
26574,2341,"Conference Booth",231,2018-11-24 07:02:34,0,NA,NA
26575,802,"Website",432,2023-03-18 09:25:45,1,22707,2023-04-16 09:25:45
26576,3014,"Social Media",42,2019-04-07 08:31:22,0,NA,NA
26577,727,"Paid Ads",464,2024-05-22 07:32:58,1,22214,2024-08-11 07:32:58
26578,823,"Webinar",259,2023-10-11 11:49:42,0,NA,NA
26579,1555,"Webinar",439,2019-04-08 12:27:35,1,16511,2019-05-04 12:27:35
26580,1258,"Website",286,2021-03-24 10:23:03,0,NA,NA
26581,4008,"Conference Booth",251,2022-05-25 21:25:18,0,NA,NA
26582,345,"Email Campaign",68,2018-02-13 19:39:33,0,NA,NA
26583,4094,"Email Campaign",548,2020-06-13 20:53:01,0,NA,NA
26584,1626,"Referral",25,2018-04-12 04:19:06,0,NA,NA
26585,4789,"Conference Booth",239,2022-09-09 16:48:19,1,5926,2022-10-10 16:48:19
26586,4081,"Website",311,2020-09-13 19:00:49,0,NA,NA
26587,3090,"Paid Ads",248,2024-11-13 12:54:49,0,NA,NA
26588,2996,"Website",137,2021-03-21 12:21:20,1,27364,2021-05-10 12:21:20
26589,16,"Website",384,2019-12-14 18:22:36,1,20489,2020-02-07 18:22:36
26590,2536,"Website",488,2017-01-12 08:18:06,0,NA,NA
26591,3491,"Social Media",63,2021-04-19 00:50:31,1,10979,2021-06-06 00:50:31
26592,2480,"Website",284,2017-08-31 21:57:08,0,NA,NA
26593,2905,"Webinar",284,2018-11-29 12:29:28,0,NA,NA
26594,1410,"Webinar",399,2017-04-08 06:19:08,0,NA,NA
26595,591,"Website",203,2023-06-16 11:07:54,0,NA,NA
26596,3829,"Website",163,2017-11-28 20:35:41,0,NA,NA
26597,1199,"Email Campaign",567,2024-06-09 01:22:22,0,NA,NA
26598,917,"Website",168,2021-03-24 16:07:45,0,NA,NA
26599,277,"Webinar",519,2020-08-31 20:52:40,1,4090,2020-11-13 20:52:40
26600,2921,"Website",251,2020-06-17 15:56:47,0,NA,NA
26601,1252,"Paid Ads",475,2018-12-23 17:43:23,1,18379,2019-03-13 17:43:23
26602,4143,"Referral",74,2018-12-30 06:39:06,0,NA,NA
26603,4019,"Referral",143,2022-08-02 21:19:47,1,29995,2022-10-25 21:19:47
26604,4678,"Paid Ads",554,2017-06-12 13:59:11,0,NA,NA
26605,1760,"Website",183,2024-02-20 20:18:58,1,25052,2024-03-23 20:18:58
26606,840,"Webinar",512,2019-01-12 13:06:53,0,NA,NA
26607,2495,"Webinar",65,2023-04-10 04:51:20,0,NA,NA
26608,4588,"Email Campaign",43,2021-07-20 02:33:21,0,NA,NA
26609,4502,"Email Campaign",336,2020-03-30 18:04:15,0,NA,NA
26610,1985,"Referral",380,2024-04-01 12:18:19,0,NA,NA
26611,4603,"Webinar",412,2018-04-23 07:12:53,0,NA,NA
26612,3995,"Email Campaign",327,2022-10-28 08:29:34,0,NA,NA
26613,2339,"Email Campaign",338,2023-11-05 03:44:41,0,NA,NA
26614,3015,"Email Campaign",466,2017-03-23 02:16:54,0,NA,NA
26615,2844,"Paid Ads",81,2022-06-20 01:35:19,0,NA,NA
26616,1100,"Paid Ads",498,2022-08-17 12:55:46,0,NA,NA
26617,3395,"Email Campaign",358,2023-04-30 00:55:26,0,NA,NA
26618,1013,"Webinar",330,2018-12-12 16:35:29,0,NA,NA
26619,579,"Website",477,2020-03-06 20:52:30,1,19191,2020-04-19 20:52:30
26620,887,"Conference Booth",85,2024-02-28 22:04:13,0,NA,NA
26621,3874,"Social Media",543,2017-09-10 07:18:06,1,26467,2017-12-06 07:18:06
26622,4618,"Website",187,2017-04-24 02:37:37,0,NA,NA
26623,1070,"Website",307,2022-03-31 05:51:29,1,23892,2022-05-07 05:51:29
26624,2587,"Email Campaign",274,2023-04-11 01:55:53,0,NA,NA
26625,4374,"Email Campaign",458,2021-09-18 14:50:14,0,NA,NA
26626,4784,"Website",421,2024-06-29 12:54:23,0,NA,NA
26627,314,"Website",4,2024-12-28 15:21:48,1,4498,2025-01-22 15:21:48
26628,926,"Paid Ads",37,2024-01-27 00:24:09,0,NA,NA
26629,2111,"Referral",112,2024-01-26 04:45:39,0,NA,NA
26630,3411,"Paid Ads",105,2024-11-16 03:52:54,0,NA,NA
26631,3629,"Email Campaign",146,2022-12-25 15:35:08,0,NA,NA
26632,2159,"Paid Ads",470,2017-09-09 21:13:57,0,NA,NA
26633,4678,"Paid Ads",174,2021-12-02 14:07:55,0,NA,NA
26634,4575,"Email Campaign",229,2024-10-20 03:10:18,0,NA,NA
26635,4321,"Conference Booth",235,2024-10-01 04:29:39,1,28583,2024-12-04 04:29:39
26636,4783,"Website",564,2019-02-24 12:42:44,1,21983,2019-03-31 12:42:44
26637,1738,"Webinar",402,2024-10-11 12:55:03,0,NA,NA
26638,4065,"Webinar",431,2019-07-30 05:26:29,0,NA,NA
26639,3509,"Webinar",238,2024-01-05 18:44:55,0,NA,NA
26640,1550,"Social Media",296,2017-08-26 04:24:22,0,NA,NA
26641,1444,"Paid Ads",219,2017-08-21 00:00:19,0,NA,NA
26642,2672,"Paid Ads",440,2017-09-22 19:42:09,0,NA,NA
26643,3394,"Paid Ads",384,2024-05-05 14:06:25,1,5448,2024-06-27 14:06:25
26644,3147,"Referral",570,2021-03-31 06:08:17,1,26370,2021-04-14 06:08:17
26645,527,"Website",593,2021-06-22 07:04:33,0,NA,NA
26646,2495,"Email Campaign",192,2018-08-21 03:27:08,0,NA,NA
26647,3835,"Website",410,2017-09-04 19:34:15,1,23707,2017-11-26 19:34:15
26648,3000,"Website",576,2023-08-21 00:17:49,1,18210,2023-09-24 00:17:49
26649,1243,"Website",167,2021-01-15 10:07:55,0,NA,NA
26650,1656,"Paid Ads",237,2021-12-13 16:35:09,0,NA,NA
26651,3037,"Website",364,2024-10-18 06:38:04,0,NA,NA
26652,4509,"Website",546,2018-08-03 07:18:06,0,NA,NA
26653,2114,"Paid Ads",63,2017-06-17 05:55:06,0,NA,NA
26654,2004,"Social Media",529,2021-03-09 12:21:45,1,19051,2021-04-08 12:21:45
26655,1961,"Email Campaign",552,2018-04-30 17:10:35,0,NA,NA
26656,2045,"Website",572,2019-09-27 06:11:23,0,NA,NA
26657,741,"Website",600,2023-12-29 22:13:10,0,NA,NA
26658,697,"Webinar",556,2020-03-16 14:10:51,0,NA,NA
26659,4360,"Paid Ads",157,2022-06-28 04:31:18,1,14206,2022-07-11 04:31:18
26660,3958,"Conference Booth",205,2020-08-18 11:42:09,0,NA,NA
26661,1936,"Website",325,2021-07-10 02:38:15,1,17324,2021-09-02 02:38:15
26662,3394,"Conference Booth",359,2023-07-18 12:42:22,0,NA,NA
26663,1037,"Website",376,2021-09-29 07:48:42,0,NA,NA
26664,219,"Referral",528,2021-01-16 19:21:41,0,NA,NA
26665,1437,"Referral",510,2017-05-30 12:42:15,0,NA,NA
26666,1373,"Conference Booth",318,2024-03-18 19:59:40,0,NA,NA
26667,4884,"Email Campaign",214,2019-02-11 15:12:02,1,24717,2019-04-16 15:12:02
26668,2573,"Email Campaign",596,2024-01-12 03:58:42,0,NA,NA
26669,4848,"Paid Ads",157,2022-08-08 16:22:21,0,NA,NA
26670,288,"Email Campaign",548,2020-05-22 12:29:45,0,NA,NA
26671,1450,"Referral",352,2024-10-11 02:18:26,0,NA,NA
26672,4475,"Conference Booth",509,2023-06-19 08:31:26,0,NA,NA
26673,1902,"Email Campaign",140,2018-10-27 12:49:49,1,20638,2018-11-14 12:49:49
26674,2489,"Email Campaign",214,2021-11-08 18:05:44,1,11346,2022-01-27 18:05:44
26675,2858,"Conference Booth",366,2017-02-08 05:47:07,1,5226,2017-02-18 05:47:07
26676,1931,"Email Campaign",44,2017-10-23 17:21:57,0,NA,NA
26677,891,"Website",545,2018-10-13 08:36:24,0,NA,NA
26678,1579,"Referral",237,2020-09-23 09:42:57,0,NA,NA
26679,872,"Email Campaign",461,2020-11-10 18:49:31,1,29690,2020-12-27 18:49:31
26680,4261,"Email Campaign",534,2018-08-24 17:42:50,0,NA,NA
26681,2390,"Paid Ads",195,2024-05-25 20:12:10,0,NA,NA
26682,3767,"Paid Ads",374,2020-12-02 01:56:11,0,NA,NA
26683,785,"Paid Ads",258,2019-05-03 05:36:57,0,NA,NA
26684,3249,"Email Campaign",115,2022-06-12 01:42:48,0,NA,NA
26685,4494,"Paid Ads",46,2017-02-02 16:40:09,0,NA,NA
26686,1227,"Webinar",220,2024-01-04 13:46:58,0,NA,NA
26687,4920,"Webinar",564,2022-12-12 21:00:41,1,26937,2023-01-07 21:00:41
26688,2861,"Conference Booth",224,2021-05-20 19:28:13,0,NA,NA
26689,2560,"Referral",224,2021-01-25 03:22:33,0,NA,NA
26690,4057,"Email Campaign",149,2023-06-24 22:09:43,1,15110,2023-07-27 22:09:43
26691,2713,"Website",568,2024-06-16 09:43:46,0,NA,NA
26692,507,"Website",238,2018-12-05 03:40:59,0,NA,NA
26693,3448,"Conference Booth",276,2024-02-11 17:31:10,1,21458,2024-03-27 17:31:10
26694,3916,"Website",208,2018-10-31 19:08:19,0,NA,NA
26695,2305,"Email Campaign",549,2023-11-13 18:00:25,0,NA,NA
26696,4607,"Webinar",51,2024-06-10 16:58:36,0,NA,NA
26697,4931,"Website",504,2023-11-23 00:05:07,0,NA,NA
26698,2543,"Social Media",250,2017-09-18 09:08:13,0,NA,NA
26699,3736,"Website",570,2021-03-15 22:07:09,0,NA,NA
26700,4053,"Email Campaign",350,2024-04-29 10:55:02,0,NA,NA
26701,2087,"Website",572,2023-09-20 15:06:04,0,NA,NA
26702,2388,"Webinar",395,2024-10-10 11:58:17,0,NA,NA
26703,4516,"Paid Ads",577,2021-05-06 19:53:05,0,NA,NA
26704,3417,"Email Campaign",175,2019-04-21 05:23:50,0,NA,NA
26705,2381,"Social Media",222,2022-06-15 18:36:19,0,NA,NA
26706,4041,"Paid Ads",449,2017-04-17 09:45:46,0,NA,NA
26707,3970,"Email Campaign",471,2022-10-28 15:33:31,0,NA,NA
26708,3145,"Paid Ads",562,2023-02-24 03:30:24,0,NA,NA
26709,2667,"Website",232,2017-03-17 18:20:26,0,NA,NA
26710,4479,"Email Campaign",325,2023-03-07 12:43:20,0,NA,NA
26711,3047,"Conference Booth",542,2024-08-16 10:39:18,0,NA,NA
26712,2686,"Website",98,2024-11-04 02:27:42,1,1516,2024-11-24 02:27:42
26713,1260,"Website",593,2024-02-25 18:12:13,0,NA,NA
26714,1874,"Website",331,2017-05-13 03:38:57,0,NA,NA
26715,3650,"Conference Booth",22,2017-07-03 14:35:32,0,NA,NA
26716,4097,"Referral",294,2019-01-15 18:58:59,1,29969,2019-02-01 18:58:59
26717,1287,"Website",419,2018-05-06 19:45:00,0,NA,NA
26718,1058,"Referral",523,2017-10-10 19:10:17,0,NA,NA
26719,1370,"Website",539,2017-01-07 20:13:10,0,NA,NA
26720,1851,"Website",100,2022-05-14 08:37:05,0,NA,NA
26721,2266,"Conference Booth",120,2017-10-30 03:46:15,1,18661,2017-11-20 03:46:15
26722,3282,"Webinar",481,2019-03-25 17:51:18,1,16296,2019-04-22 17:51:18
26723,139,"Social Media",239,2020-06-02 07:39:54,0,NA,NA
26724,4896,"Social Media",139,2021-08-06 11:22:06,0,NA,NA
26725,4157,"Email Campaign",490,2020-07-12 22:43:30,1,1711,2020-08-11 22:43:30
26726,1864,"Website",376,2022-05-14 11:55:01,0,NA,NA
26727,1492,"Paid Ads",355,2019-07-14 07:00:56,0,NA,NA
26728,3059,"Paid Ads",100,2019-01-30 05:14:56,0,NA,NA
26729,3909,"Email Campaign",503,2022-06-12 17:53:52,0,NA,NA
26730,4069,"Paid Ads",66,2017-08-09 06:08:26,1,24972,2017-11-01 06:08:26
26731,4050,"Webinar",259,2023-03-28 03:14:38,0,NA,NA
26732,119,"Website",70,2019-01-15 08:02:24,0,NA,NA
26733,2707,"Webinar",297,2019-09-30 18:08:16,0,NA,NA
26734,1262,"Email Campaign",337,2022-12-06 02:37:31,1,16152,2023-02-02 02:37:31
26735,4091,"Website",502,2018-12-23 17:54:41,0,NA,NA
26736,791,"Paid Ads",218,2023-08-16 20:38:58,0,NA,NA
26737,2188,"Webinar",569,2022-03-07 02:35:54,1,10685,2022-05-13 02:35:54
26738,4754,"Webinar",90,2024-04-14 22:40:19,0,NA,NA
26739,51,"Website",109,2020-02-19 12:48:59,0,NA,NA
26740,3587,"Webinar",226,2019-04-02 10:25:07,0,NA,NA
26741,3628,"Website",196,2020-07-02 07:20:25,0,NA,NA
26742,2078,"Website",302,2019-02-06 00:02:10,0,NA,NA
26743,999,"Website",401,2021-06-07 01:17:59,0,NA,NA
26744,1995,"Conference Booth",100,2021-12-31 21:17:39,0,NA,NA
26745,966,"Website",94,2023-03-09 20:32:56,0,NA,NA
26746,435,"Social Media",98,2018-09-01 09:14:32,1,230,2018-11-27 09:14:32
26747,1881,"Referral",481,2024-12-29 20:09:34,0,NA,NA
26748,4240,"Webinar",490,2019-05-14 14:51:15,1,8293,2019-07-11 14:51:15
26749,3065,"Paid Ads",448,2024-12-05 00:49:39,0,NA,NA
26750,624,"Conference Booth",304,2019-04-06 01:06:50,0,NA,NA
26751,2525,"Email Campaign",155,2023-10-26 01:20:18,0,NA,NA
26752,4107,"Email Campaign",301,2024-05-07 07:30:05,0,NA,NA
26753,2218,"Website",365,2019-12-20 23:47:31,0,NA,NA
26754,1512,"Webinar",69,2020-12-15 12:22:28,0,NA,NA
26755,3562,"Website",267,2023-05-13 15:27:21,0,NA,NA
26756,948,"Webinar",579,2018-08-06 09:22:57,0,NA,NA
26757,245,"Referral",77,2022-02-27 16:16:21,0,NA,NA
26758,2057,"Paid Ads",470,2023-07-30 16:30:46,1,9308,2023-08-22 16:30:46
26759,4575,"Email Campaign",138,2019-07-13 23:51:53,1,7926,2019-08-01 23:51:53
26760,854,"Conference Booth",498,2017-05-25 07:18:09,0,NA,NA
26761,1814,"Website",360,2019-09-23 05:14:49,0,NA,NA
26762,2311,"Website",76,2021-08-15 00:50:31,0,NA,NA
26763,3516,"Webinar",50,2023-01-22 14:56:51,1,20564,2023-03-08 14:56:51
26764,3037,"Email Campaign",153,2024-11-10 00:33:39,1,21428,2025-02-07 00:33:39
26765,216,"Social Media",548,2023-02-16 20:30:23,0,NA,NA
26766,1036,"Website",170,2024-08-04 05:25:16,0,NA,NA
26767,3325,"Webinar",219,2021-12-19 21:24:06,0,NA,NA
26768,2502,"Webinar",539,2022-07-24 15:44:24,0,NA,NA
26769,3602,"Email Campaign",442,2018-07-01 01:24:57,0,NA,NA
26770,2061,"Webinar",206,2023-08-23 01:02:06,0,NA,NA
26771,2036,"Referral",76,2022-08-06 05:19:34,0,NA,NA
26772,1825,"Paid Ads",257,2018-07-08 22:33:24,0,NA,NA
26773,468,"Conference Booth",55,2017-08-06 01:08:49,1,13262,2017-10-25 01:08:49
26774,2301,"Referral",331,2018-04-16 10:14:03,0,NA,NA
26775,3257,"Email Campaign",265,2018-05-26 02:06:07,0,NA,NA
26776,3795,"Website",503,2019-08-03 07:28:46,0,NA,NA
26777,4626,"Website",447,2017-10-24 13:23:11,0,NA,NA
26778,2721,"Website",281,2019-08-08 17:21:01,1,5252,2019-10-07 17:21:01
26779,3172,"Referral",120,2017-05-24 07:07:53,0,NA,NA
26780,3146,"Webinar",200,2024-11-22 22:40:49,0,NA,NA
26781,4063,"Webinar",450,2024-11-28 18:32:37,0,NA,NA
26782,3957,"Website",557,2023-06-28 19:35:09,0,NA,NA
26783,2134,"Webinar",10,2021-10-28 02:43:48,0,NA,NA
26784,2349,"Website",56,2021-06-08 10:56:43,0,NA,NA
26785,2220,"Email Campaign",535,2020-01-31 06:21:45,0,NA,NA
26786,4490,"Conference Booth",304,2019-04-24 06:32:14,0,NA,NA
26787,3573,"Website",61,2019-02-05 04:46:52,0,NA,NA
26788,886,"Referral",313,2022-02-19 06:11:52,0,NA,NA
26789,3157,"Referral",73,2017-07-03 01:56:36,0,NA,NA
26790,4586,"Email Campaign",222,2020-10-13 00:54:04,0,NA,NA
26791,4026,"Website",432,2020-09-06 14:02:41,0,NA,NA
26792,4051,"Webinar",424,2021-02-03 20:08:16,0,NA,NA
26793,500,"Webinar",548,2021-02-20 21:53:41,0,NA,NA
26794,2103,"Paid Ads",517,2017-05-01 12:16:18,0,NA,NA
26795,1777,"Website",318,2022-01-04 12:58:29,0,NA,NA
26796,2332,"Website",534,2024-02-26 00:16:40,0,NA,NA
26797,4539,"Email Campaign",317,2022-12-21 22:01:09,0,NA,NA
26798,2278,"Website",340,2019-03-21 03:28:22,0,NA,NA
26799,813,"Email Campaign",160,2022-04-25 07:16:58,1,463,2022-06-07 07:16:58
26800,1269,"Website",88,2023-04-14 17:18:36,0,NA,NA
26801,1602,"Referral",165,2019-07-16 10:33:52,1,621,2019-09-06 10:33:52
26802,2566,"Social Media",404,2019-02-11 01:16:53,1,1511,2019-04-10 01:16:53
26803,4578,"Website",380,2019-04-16 17:30:29,1,4007,2019-07-04 17:30:29
26804,1276,"Website",473,2021-03-03 15:22:23,0,NA,NA
26805,305,"Website",571,2019-01-06 00:13:31,1,27876,2019-02-06 00:13:31
26806,2158,"Webinar",132,2017-04-05 20:08:26,1,21412,2017-06-14 20:08:26
26807,168,"Referral",110,2018-09-02 21:38:56,0,NA,NA
26808,4128,"Webinar",243,2018-11-24 09:28:01,0,NA,NA
26809,932,"Webinar",561,2018-05-13 02:16:46,0,NA,NA
26810,4140,"Referral",221,2019-09-06 05:08:42,0,NA,NA
26811,3253,"Webinar",453,2020-04-21 17:25:41,0,NA,NA
26812,3299,"Email Campaign",120,2021-06-02 17:00:18,0,NA,NA
26813,1624,"Email Campaign",590,2023-09-28 23:08:02,1,19867,2023-10-29 23:08:02
26814,41,"Website",381,2023-05-03 04:30:57,0,NA,NA
26815,1771,"Webinar",375,2019-10-03 18:08:43,1,27753,2019-12-21 18:08:43
26816,2811,"Referral",380,2022-05-19 13:48:03,0,NA,NA
26817,3478,"Website",294,2023-05-17 14:39:40,0,NA,NA
26818,3927,"Webinar",437,2017-01-12 19:55:41,0,NA,NA
26819,2257,"Webinar",533,2017-02-24 18:19:40,0,NA,NA
26820,4781,"Website",563,2020-07-23 19:45:36,0,NA,NA
26821,1196,"Website",596,2020-10-25 16:16:16,0,NA,NA
26822,4255,"Website",46,2024-10-30 02:09:43,0,NA,NA
26823,682,"Webinar",574,2020-09-20 02:02:31,1,4900,2020-12-07 02:02:31
26824,4073,"Referral",120,2017-12-04 07:26:47,0,NA,NA
26825,3836,"Webinar",467,2020-12-19 17:44:33,1,18429,2021-01-27 17:44:33
26826,1066,"Website",225,2019-07-26 01:16:59,0,NA,NA
26827,2799,"Webinar",516,2020-10-08 07:00:01,0,NA,NA
26828,2997,"Webinar",27,2021-11-24 12:06:41,0,NA,NA
26829,899,"Webinar",419,2019-01-15 01:40:38,1,23176,2019-02-12 01:40:38
26830,4866,"Conference Booth",598,2021-01-02 03:48:34,0,NA,NA
26831,3877,"Referral",355,2019-07-19 14:24:53,1,19071,2019-08-03 14:24:53
26832,1900,"Webinar",252,2023-12-10 22:15:27,1,26391,2024-02-02 22:15:27
26833,1890,"Website",21,2017-08-15 08:58:44,0,NA,NA
26834,4677,"Paid Ads",155,2018-06-15 19:08:04,0,NA,NA
26835,2279,"Conference Booth",55,2021-01-10 00:29:33,1,9607,2021-02-17 00:29:33
26836,4893,"Email Campaign",224,2019-08-02 10:32:27,0,NA,NA
26837,3376,"Website",500,2019-08-31 10:04:03,0,NA,NA
26838,4275,"Conference Booth",61,2024-05-12 17:15:59,0,NA,NA
26839,2342,"Conference Booth",435,2021-05-30 16:53:25,1,8052,2021-08-18 16:53:25
26840,2666,"Referral",222,2021-04-08 03:42:50,1,6288,2021-06-22 03:42:50
26841,1075,"Email Campaign",270,2021-07-28 07:06:18,0,NA,NA
26842,3976,"Email Campaign",37,2018-09-28 17:54:33,0,NA,NA
26843,3458,"Website",127,2020-06-20 16:42:07,1,7498,2020-08-30 16:42:07
26844,733,"Paid Ads",439,2018-08-24 18:45:54,0,NA,NA
26845,4308,"Paid Ads",291,2022-01-15 08:36:38,0,NA,NA
26846,1221,"Conference Booth",348,2019-05-09 07:55:16,0,NA,NA
26847,3016,"Email Campaign",44,2021-01-04 07:16:05,1,24809,2021-02-25 07:16:05
26848,2007,"Email Campaign",113,2023-03-09 23:08:32,1,26398,2023-04-03 23:08:32
26849,1264,"Website",461,2019-08-12 00:04:15,0,NA,NA
26850,1856,"Webinar",126,2017-12-09 16:19:04,0,NA,NA
26851,972,"Email Campaign",99,2020-10-01 04:44:01,0,NA,NA
26852,4894,"Website",565,2023-07-02 12:55:05,0,NA,NA
26853,3150,"Paid Ads",550,2023-04-30 15:46:28,0,NA,NA
26854,3304,"Website",561,2017-07-12 07:59:53,0,NA,NA
26855,4487,"Email Campaign",446,2021-10-23 11:17:03,0,NA,NA
26856,739,"Referral",372,2020-04-06 22:37:00,0,NA,NA
26857,2125,"Website",178,2022-08-13 14:22:19,1,10515,2022-10-16 14:22:19
26858,4051,"Website",15,2022-05-10 01:10:37,0,NA,NA
26859,2753,"Website",371,2024-11-28 16:38:00,0,NA,NA
26860,2182,"Email Campaign",34,2024-01-24 18:05:17,0,NA,NA
26861,3146,"Referral",268,2018-07-03 08:04:52,1,27749,2018-07-17 08:04:52
26862,4131,"Email Campaign",499,2022-03-18 07:47:03,0,NA,NA
26863,4361,"Website",476,2017-10-12 01:46:10,0,NA,NA
26864,2804,"Webinar",121,2023-02-24 04:23:10,0,NA,NA
26865,1337,"Email Campaign",525,2020-07-13 16:28:36,1,24065,2020-09-16 16:28:36
26866,1008,"Webinar",598,2023-07-16 18:39:36,1,11408,2023-08-13 18:39:36
26867,3962,"Email Campaign",340,2018-07-15 19:06:16,0,NA,NA
26868,1398,"Paid Ads",8,2019-04-14 10:00:07,0,NA,NA
26869,842,"Website",542,2018-01-13 01:02:13,0,NA,NA
26870,1196,"Website",347,2019-12-29 04:01:38,1,15072,2020-03-27 04:01:38
26871,308,"Webinar",478,2017-09-25 09:07:49,0,NA,NA
26872,1750,"Referral",324,2020-08-21 08:41:48,0,NA,NA
26873,4723,"Referral",464,2024-08-23 08:04:24,0,NA,NA
26874,4791,"Website",157,2020-02-04 02:54:04,1,23637,2020-02-20 02:54:04
26875,598,"Email Campaign",558,2020-12-23 03:35:45,0,NA,NA
26876,1956,"Website",533,2023-12-25 07:48:04,0,NA,NA
26877,236,"Email Campaign",513,2019-08-21 15:18:32,0,NA,NA
26878,4381,"Referral",563,2023-03-26 22:11:19,0,NA,NA
26879,42,"Referral",6,2017-09-01 07:11:14,0,NA,NA
26880,3530,"Website",203,2024-04-29 02:05:37,0,NA,NA
26881,3712,"Referral",381,2020-06-08 01:26:34,0,NA,NA
26882,4590,"Paid Ads",466,2022-10-26 06:11:54,0,NA,NA
26883,4624,"Website",192,2022-06-22 11:37:35,0,NA,NA
26884,4353,"Paid Ads",310,2023-06-29 03:47:39,0,NA,NA
26885,1195,"Paid Ads",183,2023-02-09 11:38:07,0,NA,NA
26886,3261,"Website",238,2019-12-25 14:17:54,0,NA,NA
26887,1631,"Email Campaign",580,2018-07-26 23:38:46,0,NA,NA
26888,3059,"Conference Booth",456,2018-12-13 09:17:10,0,NA,NA
26889,893,"Conference Booth",570,2019-01-05 09:04:06,0,NA,NA
26890,4390,"Paid Ads",278,2019-11-18 14:29:59,0,NA,NA
26891,1805,"Conference Booth",63,2018-11-02 15:54:15,0,NA,NA
