"org_id","org_name","org_type","org_size_band","state","created_date"
2821,"Practice_2821","Family Medicine","Solo","AZ",2020-11-08 03:55:32
2822,"Practice_2822","Dental","Solo","GA",2016-02-27 15:08:39
2823,"Practice_2823","Orthopedics","2-5","FL",2020-09-23 23:02:15
2824,"Practice_2824","Dental","2-5","AZ",2015-03-12 20:57:57
2825,"Practice_2825","Pediatrics","2-5","CO",2016-07-25 13:36:42
2826,"Practice_2826","Family Medicine","6-20","CA",2015-03-27 08:30:55
2827,"Practice_2827","Orthopedics","6-20","NC",2019-03-28 04:08:55
2828,"Practice_2828","Dental","Solo","FL",2023-10-25 01:30:38
2829,"Practice_2829","Physical Therapy","2-5","IL",2018-01-13 00:22:40
2830,"Practice_2830","Dental","Solo","WA",2017-03-08 04:10:27
2831,"Practice_2831","Physical Therapy","Solo","FL",2022-02-18 10:26:59
2832,"Practice_2832","Orthopedics","2-5","GA",2023-07-02 08:29:48
2833,"Practice_2833","Dental","Solo","GA",2016-10-30 20:44:57
2834,"Practice_2834","Pediatrics","6-20","FL",2020-10-16 19:10:56
2835,"Practice_2835","Pediatrics","Solo","NC",2020-07-14 11:02:08
2836,"Practice_2836","Family Medicine","2-5","AZ",2015-10-01 08:38:45
2837,"Practice_2837","Dermatology","2-5","CO",2015-11-25 00:33:35
2838,"Practice_2838","Dental","2-5","WA",2016-04-17 13:20:28
2839,"Practice_2839","Family Medicine","Solo","CO",2017-02-07 19:57:22
2840,"Practice_2840","Pediatrics","6-20","TX",2023-01-10 21:06:19
2841,"Practice_2841","Pediatrics","2-5","NC",2017-01-28 08:21:43
2842,"Practice_2842","Family Medicine","2-5","GA",2023-04-21 11:11:25
2843,"Practice_2843","Family Medicine","Solo","TX",2020-08-02 12:59:09
2844,"Practice_2844","Dermatology","2-5","CO",2022-11-23 01:48:03
2845,"Practice_2845","Physical Therapy","6-20","CO",2019-04-30 21:35:37
2846,"Practice_2846","Pediatrics","2-5","WA",2017-09-03 16:48:41
2847,"Practice_2847","Family Medicine","6-20","NY",2020-11-22 22:34:13
2848,"Practice_2848","Pediatrics","2-5","CO",2016-06-05 08:10:24
2849,"Practice_2849","Physical Therapy","Solo","AZ",2019-07-14 05:48:13
2850,"Practice_2850","Pediatrics","Solo","AZ",2017-04-16 18:55:41
2851,"Practice_2851","Orthopedics","Solo","FL",2024-09-18 09:51:38
2852,"Practice_2852","Dental","2-5","WA",2017-01-30 00:36:17
2853,"Practice_2853","Dental","6-20","WA",2015-05-21 02:20:36
2854,"Practice_2854","Family Medicine","Solo","GA",2019-01-07 13:25:52
2855,"Practice_2855","Dental","2-5","CO",2015-08-05 17:07:45
2856,"Practice_2856","Physical Therapy","2-5","NY",2017-07-19 14:18:55
2857,"Practice_2857","Dental","2-5","IL",2022-10-03 20:51:01
2858,"Practice_2858","Dental","Solo","TX",2022-06-01 22:37:22
2859,"Practice_2859","Dental","Solo","WA",2022-09-20 07:48:03
2860,"Practice_2860","Dental","Solo","FL",2015-06-21 07:24:16
2861,"Practice_2861","Family Medicine","Solo","FL",2015-11-09 22:08:07
2862,"Practice_2862","Pediatrics","Solo","CO",2015-06-22 17:53:54
2863,"Practice_2863","Dermatology","Solo","CO",2020-03-19 12:39:53
2864,"Practice_2864","Physical Therapy","2-5","IL",2024-07-17 13:28:00
2865,"Practice_2865","Physical Therapy","Solo","CA",2021-02-26 12:38:21
2866,"Practice_2866","Physical Therapy","20+","CA",2015-12-26 10:34:12
2867,"Practice_2867","Physical Therapy","Solo","CO",2018-06-04 10:03:10
2868,"Practice_2868","Family Medicine","Solo","NC",2019-01-15 04:00:32
2869,"Practice_2869","Pediatrics","Solo","AZ",2016-11-04 01:31:54
2870,"Practice_2870","Pediatrics","Solo","AZ",2020-06-18 10:21:28
2871,"Practice_2871","Family Medicine","6-20","IL",2018-12-25 07:13:08
2872,"Practice_2872","Family Medicine","Solo","IL",2022-05-08 02:41:02
2873,"Practice_2873","Family Medicine","6-20","GA",2024-12-19 08:35:29
2874,"Practice_2874","Physical Therapy","6-20","NY",2018-08-10 05:58:37
2875,"Practice_2875","Family Medicine","2-5","FL",2016-02-19 16:56:36
2876,"Practice_2876","Physical Therapy","2-5","AZ",2017-03-17 22:50:34
2877,"Practice_2877","Physical Therapy","2-5","NC",2018-03-06 15:50:15
2878,"Practice_2878","Dental","Solo","CO",2022-04-05 16:24:35
2879,"Practice_2879","Physical Therapy","2-5","WA",2020-07-19 20:24:43
2880,"Practice_2880","Dental","Solo","NC",2021-06-07 21:06:11
2881,"Practice_2881","Pediatrics","Solo","GA",2016-11-05 16:54:33
2882,"Practice_2882","Family Medicine","2-5","NC",2017-05-24 09:35:22
2883,"Practice_2883","Dental","2-5","WA",2015-03-10 07:15:26
2884,"Practice_2884","Dental","6-20","TX",2016-08-08 07:52:09
2885,"Practice_2885","Dental","Solo","CA",2023-01-28 03:35:58
2886,"Practice_2886","Family Medicine","6-20","TX",2021-06-23 12:03:44
2887,"Practice_2887","Physical Therapy","Solo","FL",2020-02-01 15:13:32
2888,"Practice_2888","Physical Therapy","Solo","FL",2020-03-06 16:36:36
2889,"Practice_2889","Family Medicine","Solo","AZ",2019-04-17 14:51:09
2890,"Practice_2890","Family Medicine","2-5","WA",2019-07-28 22:43:11
2891,"Practice_2891","Pediatrics","Solo","FL",2021-03-12 00:40:03
2892,"Practice_2892","Orthopedics","2-5","IL",2019-11-04 22:54:46
2893,"Practice_2893","Family Medicine","6-20","AZ",2016-06-26 21:46:39
2894,"Practice_2894","Orthopedics","2-5","GA",2021-03-23 03:17:39
2895,"Practice_2895","Dental","2-5","AZ",2016-05-06 07:13:25
2896,"Practice_2896","Family Medicine","6-20","TX",2022-07-16 13:58:20
2897,"Practice_2897","Physical Therapy","2-5","CO",2022-03-02 00:46:31
2898,"Practice_2898","Pediatrics","2-5","IL",2015-08-04 01:42:34
2899,"Practice_2899","Physical Therapy","Solo","IL",2017-11-06 15:49:50
2900,"Practice_2900","Dental","6-20","NY",2018-12-18 17:44:18
2901,"Practice_2901","Dental","2-5","IL",2017-03-10 07:21:57
2902,"Practice_2902","Family Medicine","Solo","IL",2018-06-10 12:40:05
2903,"Practice_2903","Dental","Solo","TX",2018-08-18 22:18:00
2904,"Practice_2904","Physical Therapy","6-20","NC",2024-11-05 18:59:43
2905,"Practice_2905","Physical Therapy","Solo","IL",2018-09-04 21:41:32
2906,"Practice_2906","Dental","20+","CO",2020-12-07 23:20:25
2907,"Practice_2907","Dermatology","Solo","CA",2018-11-26 10:12:26
2908,"Practice_2908","Dental","6-20","TX",2023-09-13 16:50:40
2909,"Practice_2909","Pediatrics","Solo","TX",2015-10-15 11:44:49
2910,"Practice_2910","Pediatrics","2-5","NC",2018-09-26 19:17:56
2911,"Practice_2911","Dental","6-20","NY",2018-06-18 13:01:25
2912,"Practice_2912","Dental","2-5","NC",2017-01-07 13:41:55
2913,"Practice_2913","Orthopedics","2-5","AZ",2019-02-13 01:45:03
2914,"Practice_2914","Dermatology","Solo","CA",2021-02-12 10:27:42
2915,"Practice_2915","Dental","Solo","FL",2016-01-23 14:58:13
2916,"Practice_2916","Orthopedics","Solo","GA",2019-10-31 13:29:23
2917,"Practice_2917","Orthopedics","2-5","FL",2017-11-29 12:54:54
2918,"Practice_2918","Family Medicine","Solo","NY",2017-05-13 11:39:15
2919,"Practice_2919","Physical Therapy","Solo","NY",2022-12-06 22:42:16
2920,"Practice_2920","Pediatrics","2-5","IL",2017-08-24 07:01:22
2921,"Practice_2921","Pediatrics","2-5","NC",2023-09-15 08:44:16
2922,"Practice_2922","Orthopedics","2-5","AZ",2020-01-24 09:29:32
2923,"Practice_2923","Family Medicine","Solo","IL",2024-05-19 17:02:34
2924,"Practice_2924","Dental","Solo","WA",2019-04-22 14:05:44
2925,"Practice_2925","Pediatrics","6-20","AZ",2020-07-25 03:24:56
2926,"Practice_2926","Family Medicine","Solo","NY",2019-07-02 19:01:24
2927,"Practice_2927","Family Medicine","6-20","NY",2022-08-12 06:19:52
2928,"Practice_2928","Dermatology","6-20","TX",2016-05-07 22:48:59
2929,"Practice_2929","Family Medicine","6-20","WA",2021-11-21 08:40:55
2930,"Practice_2930","Pediatrics","Solo","IL",2019-08-13 18:56:44
2931,"Practice_2931","Physical Therapy","6-20","NY",2019-12-03 05:43:22
2932,"Practice_2932","Orthopedics","6-20","WA",2023-09-27 04:38:33
2933,"Practice_2933","Dental","2-5","CA",2024-08-09 19:23:21
2934,"Practice_2934","Physical Therapy","Solo","GA",2021-11-07 13:18:51
2935,"Practice_2935","Orthopedics","Solo","NC",2022-11-08 05:00:05
2936,"Practice_2936","Dental","Solo","NY",2017-06-04 05:26:22
2937,"Practice_2937","Family Medicine","2-5","CA",2023-03-14 09:21:40
2938,"Practice_2938","Physical Therapy","2-5","AZ",2017-09-13 22:21:39
2939,"Practice_2939","Dermatology","Solo","NC",2024-08-26 03:04:06
2940,"Practice_2940","Dental","2-5","WA",2015-08-28 11:38:59
2941,"Practice_2941","Pediatrics","Solo","NC",2019-05-02 11:04:41
2942,"Practice_2942","Orthopedics","2-5","FL",2024-03-13 06:57:28
2943,"Practice_2943","Pediatrics","6-20","TX",2015-06-13 03:42:19
2944,"Practice_2944","Orthopedics","Solo","WA",2023-07-19 10:07:08
2945,"Practice_2945","Family Medicine","Solo","CA",2024-04-25 11:33:34
2946,"Practice_2946","Dental","Solo","NY",2024-11-13 00:11:39
2947,"Practice_2947","Physical Therapy","2-5","WA",2020-04-23 18:45:07
2948,"Practice_2948","Physical Therapy","2-5","CO",2019-04-24 06:22:03
2949,"Practice_2949","Pediatrics","6-20","FL",2019-07-29 12:17:35
2950,"Practice_2950","Family Medicine","Solo","CA",2024-07-10 17:09:30
2951,"Practice_2951","Family Medicine","20+","AZ",2016-03-25 17:56:48
2952,"Practice_2952","Orthopedics","Solo","CO",2019-07-02 11:39:45
2953,"Practice_2953","Orthopedics","2-5","WA",2017-12-11 19:39:58
2954,"Practice_2954","Physical Therapy","Solo","TX",2015-04-18 09:02:55
2955,"Practice_2955","Family Medicine","6-20","CO",2019-10-01 11:02:59
2956,"Practice_2956","Orthopedics","2-5","NC",2019-03-30 05:14:18
2957,"Practice_2957","Orthopedics","2-5","WA",2021-03-08 21:16:00
2958,"Practice_2958","Family Medicine","6-20","CA",2021-10-11 09:26:57
2959,"Practice_2959","Pediatrics","Solo","WA",2017-07-15 05:47:31
2960,"Practice_2960","Family Medicine","Solo","TX",2015-06-21 11:40:07
2961,"Practice_2961","Dental","6-20","GA",2017-11-07 14:46:33
2962,"Practice_2962","Pediatrics","Solo","NC",2021-08-26 02:41:06
2963,"Practice_2963","Pediatrics","Solo","NY",2018-05-14 02:45:06
2964,"Practice_2964","Dermatology","2-5","WA",2020-11-18 11:23:39
2965,"Practice_2965","Family Medicine","2-5","TX",2019-06-12 16:23:00
2966,"Practice_2966","Orthopedics","Solo","CO",2021-01-27 06:36:52
2967,"Practice_2967","Orthopedics","Solo","CO",2015-10-14 05:54:35
2968,"Practice_2968","Physical Therapy","Solo","CA",2024-11-05 22:32:29
2969,"Practice_2969","Family Medicine","2-5","NC",2024-04-25 19:48:26
2970,"Practice_2970","Physical Therapy","6-20","CO",2021-01-10 11:30:19
2971,"Practice_2971","Pediatrics","20+","NY",2018-05-05 02:12:30
2972,"Practice_2972","Dental","2-5","GA",2024-01-17 03:36:15
2973,"Practice_2973","Family Medicine","Solo","GA",2018-06-12 22:07:02
2974,"Practice_2974","Orthopedics","6-20","CA",2024-03-06 10:09:43
2975,"Practice_2975","Pediatrics","2-5","WA",2019-10-05 06:46:53
2976,"Practice_2976","Dental","Solo","CO",2017-07-08 15:29:21
2977,"Practice_2977","Family Medicine","6-20","TX",2015-05-29 12:57:59
2978,"Practice_2978","Dental","6-20","AZ",2020-12-12 09:21:09
2979,"Practice_2979","Orthopedics","2-5","GA",2023-12-07 01:49:45
2980,"Practice_2980","Dermatology","2-5","IL",2017-03-25 02:24:50
2981,"Practice_2981","Physical Therapy","Solo","CA",2022-05-18 18:51:47
2982,"Practice_2982","Dental","Solo","WA",2017-04-08 11:21:22
2983,"Practice_2983","Orthopedics","2-5","FL",2021-09-20 12:46:50
2984,"Practice_2984","Family Medicine","Solo","CA",2020-10-21 14:30:17
2985,"Practice_2985","Physical Therapy","2-5","TX",2022-01-03 03:20:37
2986,"Practice_2986","Dermatology","6-20","AZ",2020-06-07 00:30:42
2987,"Practice_2987","Dental","6-20","IL",2020-05-08 13:58:34
2988,"Practice_2988","Physical Therapy","2-5","GA",2021-12-09 13:16:35
2989,"Practice_2989","Orthopedics","6-20","NC",2022-09-22 22:19:08
2990,"Practice_2990","Family Medicine","6-20","IL",2015-02-27 20:18:27
2991,"Practice_2991","Dental","2-5","GA",2015-12-27 16:38:33
2992,"Practice_2992","Family Medicine","Solo","FL",2015-08-24 20:27:05
2993,"Practice_2993","Physical Therapy","Solo","FL",2018-01-27 09:11:11
2994,"Practice_2994","Pediatrics","Solo","GA",2018-05-28 23:00:29
2995,"Practice_2995","Dental","Solo","NC",2016-05-30 18:20:19
2996,"Practice_2996","Family Medicine","Solo","CA",2015-08-27 17:02:50
2997,"Practice_2997","Dental","Solo","NC",2022-02-10 07:57:46
2998,"Practice_2998","Pediatrics","2-5","CO",2019-03-15 11:07:00
2999,"Practice_2999","Pediatrics","6-20","GA",2020-07-14 09:02:30
3000,"Practice_3000","Family Medicine","Solo","GA",2017-09-27 09:55:20
3001,"Practice_3001","Orthopedics","2-5","NC",2023-04-06 14:57:27
3002,"Practice_3002","Family Medicine","2-5","NY",2024-01-11 11:26:22
3003,"Practice_3003","Pediatrics","Solo","NY",2022-11-06 07:11:24
3004,"Practice_3004","Orthopedics","6-20","TX",2018-06-20 18:49:31
3005,"Practice_3005","Physical Therapy","2-5","NY",2021-07-19 17:24:36
3006,"Practice_3006","Family Medicine","Solo","FL",2022-05-04 19:13:11
3007,"Practice_3007","Family Medicine","6-20","CO",2021-04-11 11:52:45
3008,"Practice_3008","Dental","Solo","GA",2016-07-22 11:44:38
3009,"Practice_3009","Orthopedics","2-5","IL",2022-01-31 08:42:57
3010,"Practice_3010","Dental","Solo","FL",2021-12-01 14:27:49
3011,"Practice_3011","Physical Therapy","6-20","TX",2022-02-06 22:33:17
3012,"Practice_3012","Pediatrics","2-5","AZ",2023-07-22 07:47:00
3013,"Practice_3013","Pediatrics","2-5","CO",2019-02-27 05:37:07
3014,"Practice_3014","Pediatrics","Solo","NY",2021-02-05 19:26:22
3015,"Practice_3015","Orthopedics","2-5","WA",2021-09-26 09:04:10
3016,"Practice_3016","Pediatrics","6-20","CA",2024-11-05 18:17:36
3017,"Practice_3017","Orthopedics","2-5","IL",2024-06-23 15:21:53
3018,"Practice_3018","Physical Therapy","2-5","GA",2022-03-13 03:38:19
3019,"Practice_3019","Dental","2-5","AZ",2015-08-25 23:10:24
3020,"Practice_3020","Family Medicine","6-20","CA",2023-11-21 17:25:19
3021,"Practice_3021","Pediatrics","2-5","NC",2015-01-11 08:32:17
3022,"Practice_3022","Physical Therapy","6-20","NC",2021-05-22 03:27:33
3023,"Practice_3023","Orthopedics","6-20","CO",2016-04-22 22:03:58
3024,"Practice_3024","Pediatrics","2-5","CO",2021-10-01 16:17:11
3025,"Practice_3025","Dental","Solo","CO",2024-09-21 13:31:44
3026,"Practice_3026","Pediatrics","2-5","FL",2022-03-04 22:52:38
3027,"Practice_3027","Family Medicine","6-20","FL",2020-01-29 05:17:11
3028,"Practice_3028","Orthopedics","Solo","NC",2020-01-20 09:18:12
3029,"Practice_3029","Orthopedics","2-5","CO",2024-08-09 21:55:56
3030,"Practice_3030","Orthopedics","6-20","IL",2018-05-06 11:14:11
3031,"Practice_3031","Dental","Solo","TX",2021-02-24 10:45:26
3032,"Practice_3032","Physical Therapy","2-5","CO",2019-05-07 13:01:47
3033,"Practice_3033","Family Medicine","Solo","GA",2022-05-30 23:36:43
3034,"Practice_3034","Dental","Solo","IL",2015-12-11 15:20:44
3035,"Practice_3035","Pediatrics","6-20","GA",2018-01-10 00:35:01
3036,"Practice_3036","Pediatrics","Solo","WA",2023-09-23 05:05:47
3037,"Practice_3037","Physical Therapy","Solo","NC",2022-03-28 10:16:47
3038,"Practice_3038","Dermatology","6-20","CO",2022-07-06 23:06:45
3039,"Practice_3039","Dental","Solo","NY",2024-01-24 18:08:13
3040,"Practice_3040","Physical Therapy","20+","CA",2021-04-12 23:40:31
3041,"Practice_3041","Dental","20+","CO",2016-03-28 22:59:05
3042,"Practice_3042","Dermatology","Solo","TX",2015-01-08 16:43:10
3043,"Practice_3043","Dental","Solo","WA",2015-11-03 22:06:28
3044,"Practice_3044","Physical Therapy","2-5","CO",2016-04-07 04:14:32
3045,"Practice_3045","Orthopedics","2-5","CA",2024-01-10 21:17:43
3046,"Practice_3046","Orthopedics","Solo","CA",2022-11-28 02:46:58
3047,"Practice_3047","Physical Therapy","2-5","FL",2019-11-23 08:33:57
3048,"Practice_3048","Pediatrics","Solo","TX",2019-09-04 04:45:04
3049,"Practice_3049","Pediatrics","6-20","TX",2019-12-24 05:45:13
3050,"Practice_3050","Pediatrics","Solo","IL",2017-05-19 17:00:13
3051,"Practice_3051","Dental","Solo","NY",2016-03-08 23:07:23
3052,"Practice_3052","Physical Therapy","Solo","TX",2016-01-15 20:15:02
3053,"Practice_3053","Pediatrics","20+","WA",2017-07-13 09:45:50
3054,"Practice_3054","Pediatrics","2-5","NY",2023-09-04 22:40:38
3055,"Practice_3055","Orthopedics","6-20","FL",2017-09-18 15:44:43
3056,"Practice_3056","Dermatology","Solo","TX",2018-07-30 14:57:25
3057,"Practice_3057","Orthopedics","Solo","FL",2021-09-09 07:17:16
3058,"Practice_3058","Dental","Solo","CA",2016-03-01 06:47:20
3059,"Practice_3059","Dental","2-5","CO",2021-04-12 20:29:41
3060,"Practice_3060","Dermatology","2-5","TX",2018-08-09 03:12:29
3061,"Practice_3061","Pediatrics","2-5","CA",2017-04-08 23:42:53
3062,"Practice_3062","Dental","Solo","CO",2018-08-21 12:11:11
3063,"Practice_3063","Physical Therapy","6-20","CO",2022-06-08 06:02:00
3064,"Practice_3064","Orthopedics","Solo","CA",2018-09-25 10:39:18
3065,"Practice_3065","Orthopedics","20+","GA",2018-03-26 16:01:33
3066,"Practice_3066","Pediatrics","Solo","NY",2019-09-26 04:47:43
3067,"Practice_3067","Dental","2-5","GA",2016-02-04 14:07:52
3068,"Practice_3068","Dermatology","Solo","NC",2015-09-06 21:32:10
3069,"Practice_3069","Pediatrics","2-5","AZ",2019-02-27 03:44:56
3070,"Practice_3070","Orthopedics","2-5","CO",2024-05-28 08:29:29
3071,"Practice_3071","Orthopedics","2-5","IL",2020-10-11 17:31:50
3072,"Practice_3072","Orthopedics","2-5","NY",2024-10-08 16:32:04
3073,"Practice_3073","Pediatrics","2-5","CO",2017-01-03 02:42:15
3074,"Practice_3074","Pediatrics","2-5","WA",2018-10-18 16:45:43
3075,"Practice_3075","Physical Therapy","6-20","IL",2019-08-05 21:16:56
3076,"Practice_3076","Family Medicine","Solo","NC",2015-05-07 22:32:42
3077,"Practice_3077","Family Medicine","2-5","NC",2023-12-05 08:19:09
3078,"Practice_3078","Dental","2-5","WA",2016-07-11 02:10:03
3079,"Practice_3079","Dental","Solo","CA",2015-05-02 13:43:49
3080,"Practice_3080","Family Medicine","2-5","NY",2024-04-13 11:07:13
3081,"Practice_3081","Orthopedics","Solo","FL",2015-01-13 13:10:58
3082,"Practice_3082","Family Medicine","Solo","NY",2016-10-16 21:39:22
3083,"Practice_3083","Dental","Solo","IL",2015-03-13 06:06:33
3084,"Practice_3084","Physical Therapy","Solo","GA",2016-04-28 07:38:34
3085,"Practice_3085","Orthopedics","2-5","FL",2018-10-19 20:37:57
3086,"Practice_3086","Orthopedics","2-5","NC",2019-02-21 20:20:16
3087,"Practice_3087","Physical Therapy","20+","NC",2019-07-21 14:52:29
3088,"Practice_3088","Dental","2-5","CA",2018-04-03 15:44:23
3089,"Practice_3089","Physical Therapy","Solo","AZ",2021-02-11 17:13:14
3090,"Practice_3090","Pediatrics","6-20","NY",2020-09-15 17:59:49
3091,"Practice_3091","Physical Therapy","6-20","CA",2017-10-20 03:25:01
3092,"Practice_3092","Dermatology","2-5","IL",2021-08-23 20:48:01
3093,"Practice_3093","Pediatrics","2-5","FL",2022-11-11 22:56:37
3094,"Practice_3094","Family Medicine","20+","WA",2017-11-03 07:13:49
3095,"Practice_3095","Dental","2-5","CO",2020-04-26 20:10:17
3096,"Practice_3096","Orthopedics","6-20","GA",2019-01-21 22:11:36
3097,"Practice_3097","Dermatology","Solo","IL",2022-02-16 06:41:14
3098,"Practice_3098","Dental","Solo","CO",2020-06-08 18:13:26
3099,"Practice_3099","Dental","2-5","NY",2021-07-21 14:07:52
3100,"Practice_3100","Physical Therapy","2-5","WA",2018-04-19 16:19:57
3101,"Practice_3101","Dental","6-20","NC",2015-09-04 14:36:42
3102,"Practice_3102","Orthopedics","20+","CA",2017-08-12 22:19:27
3103,"Practice_3103","Family Medicine","Solo","FL",2020-11-04 21:16:46
3104,"Practice_3104","Physical Therapy","Solo","CA",2015-11-24 17:02:30
3105,"Practice_3105","Pediatrics","6-20","FL",2020-09-01 07:21:45
3106,"Practice_3106","Physical Therapy","2-5","AZ",2024-03-28 00:54:29
3107,"Practice_3107","Orthopedics","Solo","AZ",2020-02-28 19:40:19
3108,"Practice_3108","Dental","2-5","CA",2023-05-01 15:09:14
3109,"Practice_3109","Physical Therapy","2-5","FL",2017-11-04 06:01:44
3110,"Practice_3110","Orthopedics","6-20","FL",2020-11-24 17:20:05
3111,"Practice_3111","Orthopedics","2-5","CO",2015-01-20 17:52:30
3112,"Practice_3112","Dental","Solo","CA",2016-12-31 20:14:44
3113,"Practice_3113","Orthopedics","20+","TX",2015-09-02 01:18:34
3114,"Practice_3114","Dental","2-5","NY",2022-07-10 12:23:24
3115,"Practice_3115","Dental","2-5","NC",2018-10-30 09:11:48
3116,"Practice_3116","Family Medicine","Solo","AZ",2018-11-12 12:14:18
3117,"Practice_3117","Orthopedics","2-5","TX",2023-05-27 05:52:40
3118,"Practice_3118","Dental","Solo","AZ",2017-12-29 16:45:15
3119,"Practice_3119","Dental","Solo","WA",2018-09-09 20:14:07
3120,"Practice_3120","Dental","2-5","AZ",2022-03-08 20:59:15
